,datestop,timestop,arstmade,frisked,searched,forceuse,sex,race,age,zip,longitude,latitude,detailCM
308,2015-10-08,1410,N,Y,N,,M,W,41, ,-73.88844293919759,40.716435558704596,24
309,2015-10-08,1420,N,Y,N,,M,Z,47, ,-73.89580000501644,40.731505693202116,14
310,2015-10-08,1425,Y,Y,Y,,M,B,31, ,-73.93742023722204,40.804375769710255,20
311,2015-10-08,1425,Y,Y,N,,M,Q,31, ,-73.90504721604562,40.81541763367531,31
312,2015-10-08,1435,Y,N,Y,,F,Q,51, ,-73.90504721604562,40.81541763367531,31
313,2015-10-08,1444,N,Y,N,,M,B,36, ,-73.85065772002305,40.73498575496723,46
314,2015-10-08,1500,N,Y,N,,M,B,22, ,-74.16171708678577,40.631641934440886,85
315,2015-10-08,1500,N,N,N,,M,W,22, ,-74.06662420886849,40.590342104439856,14
316,2015-10-08,1500,N,N,N,,M,W,23, ,-74.06662420886849,40.590342104439856,14
317,2015-10-08,1520,N,N,N,,M,B,25, ,-73.81477078098038,40.73436271335342,62
318,2015-10-08,1600,N,N,N,,M,Q,24, ,-73.9283374344973,40.702191787051824,19
319,2015-10-08,1605,N,Y,Y,,M,B,23, ,-73.99854454677119,40.628846176454246,20
320,2015-10-08,1605,N,Y,Y,,M,B,20, ,-73.99854454677119,40.628846176454246,20
321,2015-10-08,1605,N,Y,Y,,M,B,19, ,-73.99854454677119,40.628846176454246,20
323,2015-10-08,1605,N,Y,N,,M,W,31, ,-73.99272593069884,40.59951509267115,68
324,2015-10-08,1625,N,N,N,,M,Q,47, ,-73.91543343731117,40.70194149013279,31
325,2015-10-08,1720,N,Y,N,,M,B,44, ,-74.1614308461699,40.62501365896948,24
326,2015-10-08,1730,N,N,N,,M,W,17, ,-74.16538666215112,40.62516448967869,27
327,2015-10-08,1750,Y,N,N,,M,B,30, ,-73.90778055766869,40.816484804190374,31
328,2015-10-08,1750,Y,N,N,,M,B,22, ,-73.90778055766869,40.816484804190374,31
329,2015-10-08,1805,N,N,N,,F,Q,36, ,-73.92236108177435,40.76435386909838,14
330,2015-10-08,1815,N,Y,N,SF,M,B,49, ,-73.98466466874666,40.7030310143081,46
331,2015-10-08,1830,N,Y,Y,DS,M,B,23, ,-73.97604910329609,40.751441558231285,20
332,2015-10-08,1900,N,Y,N,DS,M,B,32, ,-73.97604910329609,40.751441558231285,45
333,2015-10-08,2000,Y,Y,Y,,M,P,51, ,-73.91087768146777,40.83193725490668,20
334,2015-10-08,2010,Y,N,N,,M,B,29, ,-73.8507155997959,40.81705907237618,31
336,2015-10-08,2110,N,Y,N,SF,M,W,18, ,-73.96137288946912,40.61009825559381,27
337,2015-10-08,2110,N,Y,N,,M,W,18, ,-73.96137288946912,40.61009825559381,27
338,2015-10-08,2110,N,Y,N,,M,W,16, ,-73.96137288946912,40.61009825559381,27
339,2015-10-08,2130,N,N,N,,F,I,27, ,-73.82020458258185,40.69436634771323,14
340,2015-10-08,2130,N,Y,N,,M,B,18, ,-74.1347700634503,40.636024426702804,20
341,2015-10-08,2135,N,N,N,,F,A,28, ,-73.82034896129336,40.694317167245174,14
342,2015-10-08,2205,N,Y,N,,M,P,28, ,-73.95555139598935,40.617482392291166,46
343,2015-10-08,2205,N,Y,N,,M,P,27, ,-73.95555139598935,40.617482392291166,46
344,2015-10-08,2205,N,Y,N,,M,Q,23, ,-73.95555139598935,40.617482392291166,46
345,2015-10-08,2205,N,Y,N,,M,W,18, ,-73.95555139598935,40.617482392291166,46
346,2015-10-08,2240,N,N,N,,M,B,24, ,-74.1652454514306,40.63215019399654,27
347,2015-10-08,2240,N,N,N,,M,B,30, ,-74.1652454514306,40.63215019399654,27
348,2015-10-08,2300,N,Y,N,SF,M,B,21, ,-73.9203640534567,40.83742538637515,20
349,2015-10-08,2304,N,Y,N,,M,B,22, ,-73.94109144629775,40.64372156750197,20
350,2015-10-08,2320,N,Y,N,DS,M,Q,37, ,-73.84372877235965,40.79384038698134,14
352,2015-10-09,10,Y,Y,Y,SW,M,Q,22, ,-73.85986457353346,40.854157135380454,20
353,2015-10-09,15,N,Y,N,,M,B,22, ,-73.95016525674353,40.79271963451515,85
354,2015-10-09,20,N,Y,N,,M,B,56, ,-73.97406384103728,40.788989166297085,45
355,2015-10-09,30,N,N,N,,M,W,42, ,-73.90691249457215,40.881769682150605,23
357,2015-10-09,121,N,Y,Y,SF,M,A,46, ,-73.98615711072209,40.689019164123636,23
358,2015-10-09,132,Y,Y,Y,,M,B,23, ,-73.92204904029276,40.815059844388095,31
359,2015-10-09,137,N,Y,N,,M,P,25, ,-73.87741584200062,40.76909066780809,46
360,2015-10-09,200,Y,Y,Y,SW,M,B,28, ,-73.9039726886567,40.76391457454023,20
361,2015-10-09,235,N,Y,N,,M,B,30, ,-73.90193416315354,40.76073169852517,85
362,2015-10-09,305,Y,Y,N,,F,P,23, ,-73.91877264337637,40.69640495365903,85
363,2015-10-09,305,Y,Y,N,,M,B,19, ,-73.91877264337637,40.69640495365903,85
364,2015-10-09,305,Y,Y,N,,M,Q,20, ,-73.91877264337637,40.69640495365903,85
365,2015-10-09,312,N,N,N,,M,Q,21, ,-73.86640848071383,40.74922841902646,85
366,2015-10-09,320,N,Y,N,,M,B,22, ,-73.90451320724392,40.76459023072677,46
367,2015-10-09,320,N,Y,N,,M,Q,24, ,-73.90451320724392,40.76459023072677,46
368,2015-10-09,447,N,Y,N,,M,W,32, ,-73.93969098892616,40.797797869124736,85
369,2015-10-09,630,N,Y,N,SF,F,B,25, ,-73.9496325422155,40.64238068062209,20
370,2015-10-09,630,Y,Y,Y,,M,B,29, ,-73.9496325422155,40.64238068062209,20
371,2015-10-09,637,N,N,N,,M,B,44, ,-73.99019920410065,40.71405184327998,45
372,2015-10-09,1100,N,Y,N,,M,B,24, ,-73.75270648121813,40.713281615403915,85
373,2015-10-09,1125,N,N,N,,M,B,27, ,-73.99464955051585,40.72593145361039,23
374,2015-10-09,1135,N,Y,N,,M,B,23, ,-73.94042044648383,40.70107606632742,20
375,2015-10-09,1206,N,Y,Y,,M,Q,54, ,-73.9509287180596,40.78586636630997,20
376,2015-10-09,1230,N,Y,N,,F,B,27, ,-73.75571481763816,40.59518788346291,9
377,2015-10-09,1238,N,N,N,,M,B,23, ,-73.99062326583427,40.75099078334885,9
378,2015-10-09,1307,N,Y,N,,M,B,27, ,-73.8589321796324,40.73985715147663,20
379,2015-10-09,1350,N,Y,Y,DS,Z,Z,45, ,-73.99626680526752,40.64482627438996,45
380,2015-10-09,1440,N,Y,N,,F,B,28, ,-74.13897861299999,40.63614293260432,20
381,2015-10-09,1440,N,Y,N,,F,B,18, ,-74.13897861299999,40.63614293260432,20
382,2015-10-09,1440,N,Y,N,,M,B,17, ,-74.13897861299999,40.63614293260432,20
383,2015-10-09,1440,N,Y,N,,M,B,20, ,-74.13897861299999,40.63614293260432,20
384,2015-10-09,1445,N,Y,N,SW,M,B,20, ,-74.13897861299999,40.63614293260432,20
385,2015-10-09,1510,N,N,N,,M,W,45, ,-73.96717002928395,40.57638568747948,46
386,2015-10-09,1550,N,Y,Y,,M,B,16, ,-74.13897861299999,40.63614293260432,20
387,2015-10-09,1550,N,Y,Y,,M,B,19, ,-74.13897861299999,40.63614293260432,20
388,2015-10-09,1610,Y,Y,N,,F,Q,27, ,-73.91690862375278,40.69896449189543,31
389,2015-10-09,1613,N,Y,N,OT,M,B,25, ,-73.88671660027961,40.747342580794495,20
390,2015-10-09,1840,N,Y,N,DS,M,P,22, ,-73.7523040307925,40.759455912735135,14
391,2015-10-09,1840,N,N,N,,M,P,21, ,-73.7523040307925,40.759455912735135,14
392,2015-10-09,1842,N,N,N,,M,Q,24, ,-73.93742023722204,40.804375769710255,27
393,2015-10-09,1848,N,Y,Y,SF,M,B,15, ,-73.93742023722204,40.804375769710255,29
394,2015-10-09,1850,Y,Y,N,,M,P,57, ,-73.94479944926768,40.69587691552526,24
395,2015-10-09,1915,N,Y,N,,M,B,99, ,-73.95956936853149,40.65027585843126,85
396,2015-10-09,1930,N,Y,Y,,M,Q,21, ,-73.85911123565312,40.752453040944424,46
397,2015-10-09,1930,N,Y,N,,M,Q,20, ,-73.85911123565312,40.752453040944424,46
399,2015-10-09,1933,N,Y,N,,F,Q,25, ,-73.87348939820463,40.74362065148944,20
400,2015-10-09,1933,N,Y,N,,M,Q,26, ,-73.87403388214503,40.743857297038865,20
401,2015-10-09,1940,N,Y,N,,F,B,15, ,-73.81648475435318,40.6858791191092,31
402,2015-10-09,1940,N,Y,N,,M,B,15, ,-73.81648475435318,40.6858791191092,31
404,2015-10-09,2002,N,Y,N,,M,Q,18, ,-73.90403378099644,40.8342565355683,20
405,2015-10-09,2005,N,Y,N,,M,B,22, ,-74.13609391141641,40.63678317438419,20
406,2015-10-09,2020,Y,N,N,,M,B,18, ,-73.92387760239538,40.814586229337024,31
407,2015-10-09,2027,N,Y,Y,,M,B,53, ,-73.93648169096913,40.8302414974785,20
408,2015-10-09,2030,N,Y,N,,M,B,23, ,-73.98807056611797,40.75649925292755,20
409,2015-10-09,2050,N,Y,N,,M,B,15, ,-73.9311718422998,40.800348438984415,20
410,2015-10-09,2050,Y,Y,N,,M,Q,29, ,-73.94352632050453,40.696030004879795,28
411,2015-10-09,2059,N,N,N,,M,W,30, ,-73.92493492561731,40.761188140743855,14
412,2015-10-09,2100,N,Y,N,,M,B,16, ,-74.13554221127069,40.63834286673396,85
413,2015-10-09,2130,N,Y,N,,M,B,18, ,-73.9051719603675,40.83435903140286,20
414,2015-10-09,2150,N,N,N,,M,B,23, ,-73.93591187879207,40.795311850015324,9
415,2015-10-09,2200,N,Y,N,OT,M,B,33, ,-73.89588027721943,40.820992482092706,85
417,2015-10-09,2200,N,N,N,,M,Q,49, ,-73.95502909795141,40.80996675279021,14
418,2015-10-09,2210,N,Y,N,,M,B,24, ,-74.13729378288073,40.63681194070222,20
419,2015-10-09,2214,N,Y,N,,M,B,18, ,-73.90658773346502,40.83751111652351,20
420,2015-10-09,2231,N,Y,N,,M,B,15, ,-73.90870679064481,40.68117490545998,20
421,2015-10-09,2245,N,Y,N,,M,B,18, ,-73.88789667181122,40.826743416324,9
422,2015-10-09,2300,N,Y,N,,M,B,22, ,-73.93967921077531,40.69121921719643,20
423,2015-10-09,2310,N,Y,N,,M,B,40, ,-73.94704294071481,40.63633000747194,20
424,2015-10-09,2315,N,Y,N,,M,B,19, ,-73.94395001503962,40.69822053678451,20
425,2015-10-09,2320,N,Y,N,,M,Q,20, ,-73.85557729043997,40.692725393030216,85
428,2015-10-09,2330,N,Y,N,,M,B,22, ,-73.9402643611028,40.69414819149447,20
429,2015-10-09,2330,N,Y,N,,M,W,22, ,-73.95185781598988,40.76943950797726,59
430,2015-10-09,2331,N,Y,N,,M,W,18, ,-73.95185781598988,40.76943950797726,59
431,2015-10-09,2332,Y,Y,Y,SW,M,B,30, ,-73.87159876860183,40.67413480923154,20
432,2015-10-09,2340,N,N,N,,M,W,23, ,-73.78215228856172,40.74407148447673,45
433,2015-10-09,2341,N,Y,N,,M,B,27, ,-73.93498092057219,40.76117229058699,9
434,2015-01-10,10,N,Y,N,,M,Q,17, ,-73.86324199059624,40.755131405293646,85
435,2015-01-10,10,N,Y,N,,M,Q,22, ,-73.86324199059624,40.755131405293646,85
436,2015-01-10,10,N,Y,N,,M,Q,19, ,-73.86324199059624,40.755131405293646,85
437,2015-01-10,15,N,Y,N,,M,B,20, ,-73.93090206546258,40.656610890345256,20
439,2015-01-10,28,N,Y,N,,M,B,24, ,-73.93987058672353,40.80289217707938,31
441,2015-01-10,100,N,Y,N,DS,M,B,28, ,-73.9148511795522,40.8302604919257,20
442,2015-01-10,120,N,Y,N,,M,A,24, ,-73.83272562160309,40.68411702409169,85
443,2015-01-10,120,N,Y,N,OT,M,B,15, ,-73.98615711072209,40.689019164123636,31
444,2015-01-10,121,N,Y,N,SF,M,Q,20, ,-73.96490799782292,40.57899532680932,9
445,2015-01-10,130,N,Y,N,SF,M,Q,26, ,-73.96389745950965,40.57707365138073,9
446,2015-01-10,130,N,Y,N,,M,Q,38, ,-74.1317694294206,40.638185309348394,46
447,2015-01-10,147,N,Y,N,SF,F,B,28, ,-73.93909941622596,40.757493838828886,46
448,2015-01-10,147,N,Y,N,SF,M,B,28, ,-73.93909941622596,40.757493838828886,46
449,2015-01-10,147,N,Y,N,SF,M,B,21, ,-73.93909941622596,40.757493838828886,46
450,2015-01-10,215,N,N,N,,M,W,23, ,-73.95772467766359,40.71783501308343,68
451,2015-01-10,220,N,N,N,,M,B,24, ,-73.91976483979569,40.878801343415034,37
452,2015-01-10,230,N,Y,N,,M,Q,35, ,-73.84391844365639,40.78534019724925,85
453,2015-01-10,235,N,Y,N,,F,P,15, ,-74.12935629224773,40.60150112171559,46
454,2015-01-10,235,N,Y,N,,F,Q,21, ,-74.12935629224773,40.60150112171559,46
455,2015-01-10,245,Y,Y,N,,M,Q,28, ,-73.87819684625664,40.88094698891506,23
456,2015-01-10,245,Y,Y,N,OR,M,Q,27, ,-73.87819684625664,40.88094698891506,23
457,2015-01-10,315,Y,Y,Y,SF,M,Q,26, ,-73.94711609080083,40.82590472540319,46
458,2015-01-10,325,N,Y,N,SF,M,B,25, ,-73.75413330464905,40.60810706543884,20
459,2015-01-10,325,N,Y,N,SF,M,B,26, ,-73.75413330464905,40.60810706543884,20
460,2015-01-10,325,N,Y,N,SF,M,B,19, ,-73.75413330464905,40.60810706543884,20
461,2015-01-10,350,N,Y,N,DS,M,Q,27, ,-73.90214936437286,40.76167332902235,9
462,2015-01-10,350,N,Y,N,,M,Q,27, ,-73.90214936437286,40.76167332902235,9
464,2015-01-10,500,N,Y,Y,SF,M,B,40, ,-73.90234467185462,40.85743417496855,20
465,2015-01-10,500,N,Y,Y,DS,M,B,42, ,-73.90234467185462,40.85743417496855,20
466,2015-01-10,522,N,Y,Y,SF,M,P,19, ,-73.90280008146654,40.850067773968135,20
467,2015-01-10,522,N,Y,Y,SF,M,P,17, ,-73.90280008146654,40.850067773968135,20
468,2015-01-10,522,N,Y,Y,SF,M,P,20, ,-73.90280008146654,40.850067773968135,20
469,2015-01-10,1020,Y,N,Y,OT,M,B,58, ,-73.9649896478045,40.76660892946069,68
470,2015-01-10,1025,N,Y,N,,M,B,43, ,-73.92284807681268,40.65246389318342,20
471,2015-01-10,1202,N,N,N,,M,W,55, ,-73.97604910329609,40.751441558231285,45
472,2015-01-10,1230,N,Y,N,,M,Q,24, ,-73.88944093954449,40.81721524160377,14
473,2015-01-10,1235,N,Y,N,,M,B,24, ,-73.97093598331261,40.64121875939156,68
474,2015-01-10,1300,N,Y,N,,M,B,34, ,-73.9536473787798,40.77102395675595,56
475,2015-01-10,1350,Y,Y,Y,,M,Q,42, ,-73.99352234770853,40.74189762917119,19
476,2015-01-10,1350,Y,Y,Y,,M,W,48, ,-73.99352234770853,40.74189762917119,19
477,2015-01-10,1450,N,Y,Y,,M,B,54, ,-73.75173253901254,40.60868929330838,20
478,2015-01-10,1515,N,Y,N,,M,P,31, ,-73.93023060508835,40.85408665890628,20
479,2015-01-10,1515,N,Y,N,,M,Q,25, ,-73.93008216434878,40.85430888998134,20
480,2015-01-10,1545,N,Y,N,,M,B,40, ,-73.90631908770685,40.67155254643847,31
481,2015-01-10,1600,Y,Y,Y,,M,A,39, ,-73.8274960434581,40.69304354774262,14
482,2015-01-10,1610,N,Y,Y,DS,M,B,999, ,-74.00745890145512,40.67454656903402,20
483,2015-01-10,1620,N,Y,N,SW,M,B,18, ,-73.91353887598038,40.83072062758927,31
484,2015-01-10,1645,N,Y,N,DS,M,B,36, ,-73.91292911155601,40.83001477715391,20
486,2015-01-10,1648,N,Y,N,,M,B,18, ,-73.86663477665249,40.73173910522049,85
487,2015-01-10,1648,N,Y,N,,M,B,24, ,-73.86663477665249,40.73173910522049,85
488,2015-01-10,1653,N,Y,N,,M,B,27, ,-73.78485657776052,40.59504576669946,20
489,2015-01-10,1702,N,Y,N,OT,M,B,50, ,-73.90357348858656,40.66812753954072,85
490,2015-01-10,1709,N,N,N,,M,Q,23, ,-73.91360400515802,40.83065480325058,20
491,2015-01-10,1715,N,N,N,,M,B,27, ,-73.9073317532495,40.74183308247556,31
492,2015-01-10,1715,N,N,N,,M,B,30, ,-73.9073317532495,40.74183308247556,31
493,2015-01-10,1715,N,Y,N,,M,Q,22, ,-73.9573938949682,40.7894755163887,22
494,2015-01-10,1715,N,Y,N,SW,M,Q,35, ,-73.9573938949682,40.7894755163887,20
495,2015-01-10,1717,N,N,N,,M,P,40, ,-73.9573938949682,40.7894755163887,20
496,2015-01-10,1725,Y,Y,Y,,M,Q,22, ,-73.91292911155601,40.83001477715391,31
497,2015-01-10,1730,Y,Y,Y,,M,Q,22, ,-73.91292911155601,40.83001477715391,20
499,2015-01-10,1755,N,Y,N,,M,B,35, ,-74.1690569916908,40.58228809780967,45
500,2015-01-10,1800,Y,Y,Y,,M,A,30, ,-73.8274960434581,40.69304354774262,14
501,2015-01-10,1800,Y,Y,Y,,M,A,33, ,-73.8274960434581,40.69304354774262,14
502,2015-01-10,1800,Y,Y,Y,,M,A,36, ,-73.8274960434581,40.69304354774262,14
503,2015-01-10,1810,N,Y,N,,M,Q,20, ,-73.94317381200504,40.796515105687135,20
504,2015-01-10,1855,Y,Y,N,SF,M,Q,31, ,-73.86486916769832,40.684296499791564,14
505,2015-01-10,1900,N,Y,N,,M,B,15, ,-73.83615872925225,40.68241471228776,85
506,2015-01-10,1900,N,N,N,,M,B,20, ,-73.88899626731902,40.659276203492944,14
507,2015-01-10,1900,N,Y,Y,SW,M,Q,17, ,-73.8776869269527,40.87899497354297,20
508,2015-01-10,1900,N,Y,Y,DO,M,W,17, ,-73.8776869269527,40.87899497354297,20
509,2015-01-10,1900,N,N,N,,M,Z,51, ,-73.88899626731902,40.659276203492944,14
510,2015-01-10,1923,N,Y,N,SF,M,W,26, ,-73.9225213091424,40.7600557080433,14
512,2015-01-10,1942,N,N,N,,M,Q,22, ,-73.91713799747058,40.76395498787311,14
513,2015-01-10,1950,N,N,N,,M,W,20, ,-73.98556886403078,40.75793446824922,20
514,2015-01-10,2005,Y,Y,Y,OT,M,W,31, ,-73.81487506704818,40.82540320782338,24
515,2015-01-10,2010,N,Y,N,SW,M,Q,44, ,-73.86699113801899,40.75204795218616,20
516,2015-01-10,2021,N,N,N,,F,B,13, ,-73.93315647333719,40.79505502516444,20
517,2015-01-10,2021,N,Y,N,DS,F,B,17, ,-73.93315647333719,40.79505502516444,20
518,2015-01-10,2021,N,N,N,,F,Q,17, ,-73.943236439725,40.799309270085004,9
519,2015-01-10,2021,N,Y,N,,M,B,25, ,-73.93315647333719,40.79505502516444,20
520,2015-01-10,2021,Y,Y,Y,SW,M,Q,14, ,-73.93315647333719,40.79505502516444,20
521,2015-01-10,2025,Y,Y,Y,,M,B,58, ,-73.92337067922864,40.81244775507644,31
522,2015-01-10,2035,N,N,N,,M,Q,23, ,-73.98042837689589,40.61198875359374,85
523,2015-01-10,2048,N,Y,Y,SF,M,U,23, ,-73.92781938325255,40.7676154271115,20
524,2015-01-10,2050,N,Y,Y,,M,Q,14, ,-73.9311718422998,40.800348438984415,20
525,2015-01-10,2100,N,Y,N,OR,M,B,29, ,-73.73701404890306,40.64958154932486,85
526,2015-01-10,2110,N,Y,N,DS,M,B,20, ,-73.86175455756066,40.85964607940299,14
527,2015-01-10,2115,Y,Y,Y,SF,M,B,16, ,-73.86519388845404,40.82687281600165,27
528,2015-01-10,2130,N,Y,N,,M,B,15, ,-73.85189788770207,40.69165025536929,14
529,2015-01-10,2135,N,Y,N,,M,B,23, ,-73.8006570213789,40.59257923324407,20
530,2015-01-10,2136,N,Y,N,,M,Q,21, ,-73.74982987247782,40.71661304307298,20
531,2015-01-10,2145,Y,Y,Y,DO,M,B,33, ,-73.89177083195946,40.86187115690203,78
532,2015-01-10,2150,N,Y,N,,M,P,25, ,-73.94126926105156,40.59727153952351,27
533,2015-01-10,2208,N,N,N,,M,B,23, ,-73.95262899758745,40.77141329558234,14
534,2015-01-10,2210,N,N,N,,M,Q,21, ,-73.91059556816752,40.837503314003406,24
535,2015-01-10,2250,N,Y,N,,M,Q,15, ,-73.93294262391257,40.799399806881475,9
536,2015-01-10,2310,N,Y,N,,M,B,40, ,-73.94704294071481,40.63633000747194,20
537,2015-01-10,2330,N,Y,N,DS,M,A,26, ,-74.17533189928216,40.62614336878028,85
538,2015-01-10,2350,N,N,N,,M,W,23, ,-73.99148602057149,40.74979414042451,85
539,2015-11-01,8,N,N,N,,M,B,22, ,-73.73811625813757,40.71398494841176,46
540,2015-11-01,25,N,Y,N,DS,M,B,20, ,-73.92566793186856,40.861258458869685,20
541,2015-11-01,25,N,Y,N,DS,M,Q,20, ,-73.92566793186856,40.861258458869685,20
542,2015-11-01,30,N,Y,Y,,M,Q,21, ,-74.0803219477094,40.624366077584256,20
543,2015-11-01,40,N,Y,N,,M,B,18, ,-73.95185394553866,40.64495349590079,85
544,2015-11-01,40,N,Y,N,,M,B,17, ,-73.95185394553866,40.64495349590079,85
546,2015-11-01,128,N,N,N,SF,F,W,23, ,-73.97501770613027,40.78768562926805,96
547,2015-11-01,128,N,N,N,SF,M,W,23, ,-73.97501770613027,40.78768562926805,96
548,2015-11-01,200,N,Y,N,,M,B,19, ,-73.74523569484057,40.69637397188883,20
549,2015-11-01,220,Y,Y,N,DS,M,B,18, ,-73.76761506980566,40.665660557695034,46
550,2015-11-01,300,N,N,N,,F,Q,24, ,-74.23666482599201,40.53393404141847,9
551,2015-11-01,300,N,N,N,,F,W,29, ,-74.23666482599201,40.53393404141847,9
552,2015-11-01,305,N,Y,N,,M,B,33, ,-73.93538114749904,40.627694428384515,20
553,2015-11-01,315,N,N,N,,M,Q,22, ,-73.9880994368116,40.75652944811005,9
554,2015-11-01,347,N,Y,Y,SF,M,B,28, ,-73.92890120931693,40.690968778587695,20
555,2015-11-01,347,N,Y,Y,SF,M,B,25, ,-73.92890120931693,40.690968778587695,20
556,2015-11-01,400,N,N,N,,M,B,40, ,-73.75147528067261,40.67972953569373,46
557,2015-11-01,445,Y,Y,N,DS,M,Q,31, ,-73.94366602245675,40.79530766641114,9
558,2015-11-01,452,N,Y,Y,,M,B,26, ,-73.92750752930546,40.69260379211418,20
559,2015-11-01,452,N,Y,Y,,M,B,25, ,-73.92750752930546,40.69260379211418,20
560,2015-11-01,525,Y,Y,Y,SW,M,B,25, ,-73.72038543920392,40.72547404022683,46
561,2015-11-01,1115,N,N,N,,M,B,50, ,-73.88753206024673,40.84364775082689,14
562,2015-11-01,1140,Y,N,Y,,M,W,44, ,-73.77370898917536,40.75534439009525,19
563,2015-11-01,1308,N,N,N,,M,B,23, ,-74.07647115296051,40.63706061135758,20
564,2015-11-01,1315,N,Y,N,OT,M,B,14, ,-73.92233623841977,40.63086756841969,9
565,2015-11-01,1330,N,Y,N,OT,M,B,15, ,-73.89944952515198,40.8332178729342,68
566,2015-11-01,1335,N,N,N,,M,B,25, ,-73.96613344747152,40.68967375824672,85
567,2015-11-01,1345,N,N,N,,M,B,14, ,-73.97616673167481,40.69503955235911,85
568,2015-11-01,1345,N,N,N,,M,B,16, ,-73.97616673167481,40.69503955235911,85
569,2015-11-01,1430,N,N,N,,M,B,17, ,-73.97426986218561,40.69508306020259,85
570,2015-11-01,1430,N,N,N,,M,B,26, ,-73.97426986218561,40.69508306020259,85
571,2015-11-01,1430,N,N,N,,M,B,20, ,-73.97426986218561,40.69508306020259,85
572,2015-11-01,1515,Y,Y,N,OT,M,B,27, ,-73.92272864611066,40.662232490907776,85
573,2015-11-01,1609,Y,Y,N,,M,B,16, ,-73.85333037080977,40.681405845472185,14
574,2015-11-01,1615,N,Y,N,,M,B,49, ,-73.9072745073816,40.69739810497017,9
575,2015-11-01,1625,N,N,N,,M,Q,20, ,-73.90354203783754,40.66494905873759,46
576,2015-11-01,1635,Y,N,N,,M,Q,23, ,-73.90501374111255,40.81355942920051,20
577,2015-11-01,1645,N,Y,N,,M,B,15, ,-74.0811321759066,40.624115732602824,20
578,2015-11-01,1645,N,Y,N,DS,M,W,40, ,-73.99392639047653,40.74336609273903,68
579,2015-11-01,1725,N,N,N,,M,W,58, ,-73.90823110860437,40.66266374841173,113
580,2015-11-01,1850,N,Y,Y,,M,B,32, ,-73.94186123087212,40.7982793116501,20
582,2015-11-01,1930,Y,Y,Y,,M,B,41, ,-73.9352074292677,40.810344322957405,31
583,2015-11-01,2000,N,Y,N,SF,M,A,18, ,-73.8477853609529,40.753989415371116,23
584,2015-11-01,2025,N,N,N,,M,P,22, ,-73.8649016895336,40.746550528587626,19
585,2015-11-01,2050,N,Y,N,,M,B,23, ,-73.78482410889264,40.59506491955549,85
586,2015-11-01,2051,N,Y,N,OR,M,B,31, ,-73.78479759504567,40.59770537387745,85
587,2015-11-01,2100,Y,N,N,SF,M,B,16, ,-73.86403636133757,40.82572142000403,31
588,2015-11-01,2100,N,Y,Y,,Z,B,23, ,-73.90629781555138,40.82781929678878,31
589,2015-11-01,2235,N,Y,N,,M,B,22, ,-73.94114059278755,40.78816735879054,20
590,2015-11-01,2250,N,Y,N,,M,B,20, ,-73.94643283913946,40.696165888020204,20
591,2015-11-01,2300,N,Y,N,OT,M,B,30, ,-73.83532310310208,40.87479232047694,45
592,2015-11-01,2300,N,Y,N,DS,M,B,20, ,-73.8917842836909,40.82472152845765,85
593,2015-11-01,2300,N,Y,Y,DS,M,Q,30, ,-73.89082318506932,40.82030711427869,20
594,2015-11-01,2330,N,Y,N,,M,B,22, ,-74.11635707454536,40.637134214891276,28
595,2015-11-01,2330,N,Y,N,,M,B,32, ,-74.11635707454536,40.637134214891276,28
596,2015-11-01,2335,N,Y,N,,M,B,24, ,-73.88986123739164,40.83612948998436,85
597,2015-11-01,2335,N,Y,Y,,M,B,32, ,-73.88986123739164,40.83612948998436,85
598,2015-11-02,50,N,Y,N,,M,B,24, ,-73.74164012451611,40.71501671110076,20
599,2015-11-02,50,N,N,N,DS,M,Q,36, ,-73.979474902855,40.78452732157466,14
600,2015-11-02,50,N,N,N,OT,M,Q,36, ,-73.9784603445163,40.78409072374839,14
601,2015-11-02,100,N,Y,N,DS,M,P,28, ,-73.9928213861294,40.716478405257014,20
602,2015-11-02,127,N,Y,N,OT,M,B,37, ,-73.90866239999552,40.82414327329606,20
603,2015-11-02,235,N,Y,N,,M,B,22, ,-73.85034060870208,40.903481047208146,20
604,2015-11-02,235,N,Y,Y,DS,M,B,31, ,-73.75323687077469,40.680117596888216,20
605,2015-11-02,240,N,Y,N,,M,B,32, ,-73.91777589397385,40.7034061479356,20
606,2015-11-02,258,N,Y,N,DS,M,B,45, ,-73.99532788678106,40.72508335319631,20
607,2015-11-02,300,N,Y,N,,M,Q,23, ,-73.75323687077469,40.680117596888216,20
608,2015-11-02,510,N,Y,N,SW,M,B,22, ,-73.7522583144009,40.68149063085144,20
609,2015-11-02,815,N,Y,N,SF,M,B,34, ,-74.16135884406938,40.635463188969105,9
610,2015-11-02,820,N,N,N,,M,Q,22, ,-73.9388402283415,40.71348706213736,14
611,2015-11-02,840,N,Y,N,,M,B,24, ,-73.73774492280786,40.71576546095081,14
612,2015-11-02,955,Y,Y,N,SF,M,B,15, ,-73.94058468907889,40.80005449970119,85
613,2015-11-02,1015,N,Y,Y,DS,M,B,15, ,-73.94058468907889,40.80005449970119,85
614,2015-11-02,1015,N,Y,Y,,M,U,14, ,-73.94058468907889,40.80005449970119,85
616,2015-11-02,1120,N,N,N,,M,W,36, ,-73.84782207913635,40.67155866139185,20
617,2015-11-02,1130,N,Y,N,,M,W,36, ,-74.12914606194202,40.574731289923314,68
